funding_agency,funding_account,year,flow_stage,amount_usd,amount_usd_constant,source,source_url,retrieved_at
STATE,"Department of State, National Endowment for Democracy",2014,commitment,413557.0,535662.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2014,disbursement,413557.0,535662.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2015,commitment,370748.0,475293.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2015,disbursement,370748.0,475293.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2016,commitment,542362.0,689782.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2016,disbursement,542362.0,689782.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2017,commitment,155000.0,193859.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2017,disbursement,155000.0,193859.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2018,commitment,532947.0,652081.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2018,disbursement,532947.0,652081.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2019,commitment,50000.0,60078.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2019,disbursement,50000.0,60078.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2020,commitment,1735968.0,2059157.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2020,disbursement,1735968.0,2059157.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2021,commitment,279200.0,320216.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Department of State, National Endowment for Democracy",2021,disbursement,279200.0,320216.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2001,commitment,597000.0,1003991.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2001,disbursement,597000.0,1003991.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2002,commitment,14000000.0,23179508.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2002,disbursement,14000000.0,23179508.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2003,commitment,3150000.0,5117165.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2003,disbursement,3150000.0,5117165.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2004,commitment,3975000.0,6303452.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2004,disbursement,3975000.0,6303452.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2005,commitment,1000000.0,1538944.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2005,disbursement,1000000.0,1538944.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2010,commitment,800000.0,1115700.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2010,disbursement,800000.0,1115700.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2011,commitment,898000.0,1227731.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2011,disbursement,898000.0,1227731.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2012,commitment,1240000.0,1665093.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2012,disbursement,1240000.0,1665093.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2013,commitment,2274021.0,2999175.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2013,disbursement,2274021.0,2999175.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2014,commitment,1750000.0,2266699.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2014,disbursement,1750000.0,2266699.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2015,commitment,3759000.0,4818964.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2015,disbursement,3759000.0,4818964.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2016,commitment,18000000.0,22892617.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2016,disbursement,18000000.0,22892617.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2017,commitment,1700000.0,2126190.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2017,disbursement,1700000.0,2126190.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2018,commitment,1700000.0,2080014.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2018,disbursement,1700000.0,2080014.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2019,commitment,35679.0,42870.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2019,disbursement,35679.0,42870.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2020,commitment,326908.0,387769.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2020,disbursement,326908.0,387769.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2021,commitment,16926498.0,19413087.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2021,disbursement,16926498.0,19413087.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2022,commitment,42000000.0,44989209.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,Foreign Military Financing Program,2022,disbursement,42000000.0,44989209.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2001,commitment,237000.0,398569.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2001,disbursement,237000.0,398569.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2002,commitment,377000.0,624191.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2002,disbursement,377000.0,624191.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2003,commitment,500000.0,812248.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2003,disbursement,500000.0,812248.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2004,commitment,546000.0,865833.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2004,disbursement,546000.0,865833.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2005,commitment,627000.0,964918.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2005,disbursement,627000.0,964918.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2006,commitment,637000.0,949465.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2006,disbursement,637000.0,949465.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2007,commitment,788000.0,1143066.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2007,disbursement,788000.0,1143066.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2008,commitment,853000.0,1212189.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2008,disbursement,853000.0,1212189.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2009,commitment,743000.0,1045181.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2009,disbursement,743000.0,1045181.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2010,commitment,896000.0,1249584.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2010,disbursement,896000.0,1249584.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2011,commitment,1010000.0,1380856.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2011,disbursement,1010000.0,1380856.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2012,commitment,950000.0,1275676.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2012,disbursement,950000.0,1275676.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2013,commitment,977500.0,1289211.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2013,disbursement,977500.0,1289211.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2014,commitment,1004000.0,1300438.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2014,disbursement,1004000.0,1300438.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2015,commitment,885000.0,1134553.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2015,disbursement,885000.0,1134553.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2016,commitment,862000.0,1096302.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2016,disbursement,862000.0,1096302.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2017,commitment,814000.0,1018070.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2017,disbursement,814000.0,1018070.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2018,commitment,1389325.0,1699891.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2018,disbursement,1389325.0,1699891.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2019,commitment,1515264.0,1820675.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2019,disbursement,415460.0,499198.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2020,commitment,816079.0,968010.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2020,disbursement,95386.0,113144.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2021,commitment,930615.0,1067327.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2021,disbursement,145242.0,166578.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2022,commitment,950361.0,1018000.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2022,disbursement,258608.0,277014.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2023,commitment,1404406.0,1438803.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2023,disbursement,1404406.0,1438803.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2024,commitment,1975000.0,1975000.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2024,disbursement,1975000.0,1975000.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2025,commitment,1975000.0,1928586.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Military Education and Training,2025,disbursement,1975000.0,1928586.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2001,commitment,6000.0,10090.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2001,disbursement,6000.0,10090.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2004,commitment,150000.0,237866.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2007,commitment,294360.0,426997.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2007,disbursement,203410.0,295066.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2009,commitment,3157383.0,4441501.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2009,disbursement,688869.0,969034.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2010,commitment,1371532.0,1912773.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2011,commitment,2866809.0,3919456.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2011,disbursement,2023459.0,2766441.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2012,disbursement,566497.0,760702.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2013,commitment,3700000.0,4879880.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2013,disbursement,2081284.0,2744978.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2014,commitment,3913520.0,5069013.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2014,disbursement,958194.0,1241106.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2015,commitment,3363441.0,4311865.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2015,disbursement,2830274.0,3628355.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2016,disbursement,3505271.0,4458046.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2017,commitment,2245994.0,2809064.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2017,disbursement,2342660.0,2929965.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2018,commitment,1845314.0,2257811.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2018,disbursement,1481590.0,1812781.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2019,commitment,9324000.0,11203311.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2019,disbursement,9522092.0,11441329.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2020,commitment,3500000.0,4151602.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2020,disbursement,4060785.0,4816790.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2021,commitment,2879890.0,3302961.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2021,disbursement,3719235.0,4265609.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2022,commitment,910295.0,975082.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2022,disbursement,4645255.0,4975866.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2023,commitment,14442684.0,14796416.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2023,disbursement,7211634.0,7388263.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2024,commitment,4338401.0,4338401.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2024,disbursement,4984197.0,4984197.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2025,commitment,150300.0,146768.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,International Narcotics Control and Law Enforcement,2025,disbursement,5770622.0,5635006.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2005,commitment,2771000.0,4264415.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2005,disbursement,2771000.0,4264415.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2006,commitment,253321.0,377581.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2006,disbursement,225056.0,335452.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2007,commitment,739684.0,1072979.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2007,disbursement,657482.0,953738.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2009,commitment,988673.0,1390769.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2009,disbursement,548184.0,771132.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2010,commitment,80367.0,112082.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2010,disbursement,17379.0,24237.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2011,commitment,650594.0,889482.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2011,disbursement,330194.0,451436.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2012,commitment,665374.0,893475.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2012,disbursement,119357.0,160275.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2013,commitment,912925.0,1204043.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2013,disbursement,1053633.0,1389621.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2014,commitment,754156.0,976826.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2014,disbursement,699819.0,906446.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2015,commitment,916484.0,1174915.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2015,disbursement,671042.0,860261.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2016,commitment,1157775.0,1472474.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2016,disbursement,1132424.0,1440234.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2017,commitment,648220.0,810730.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2017,disbursement,1060530.0,1326407.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2018,commitment,249750.0,305578.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2018,disbursement,76278.0,93329.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2019,commitment,277512.0,333447.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2019,disbursement,421402.0,506338.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2020,commitment,-140531.0,-166693.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2020,disbursement,99946.0,118553.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2021,commitment,-34412.0,-39468.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2021,disbursement,-34412.0,-39468.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2023,commitment,-146185.0,-149765.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2024,commitment,200000.0,200000.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
STATE,"Nonproliferation, Anti-Terrorism, Demining and Related Programs",2025,disbursement,7087.0,6921.0,us_fa_deep,https://foreignassistance.gov/cd/nepal,2026-06-11T22:08:20Z
