obs_id,side,source,source_record_id,donor_name,donor_dac_code,donor_iati_id,recipient,sector,sector_raw,flow_stage,instrument,amount_usd,amount_usd_constant,price_base_year,amount_original,currency_original,price_base,year,fiscal_basis,period_start,period_end,status,confidence,dataset_version,dedup_key,is_multilateral_outflow,counts_in_headline,source_url,retrieved_at,notes
8da849c97534a5df,donor,oecd_dac2a,DAC2A|ROU|206|2024,Romania,ROU,,NPL,,,disbursement,,14735.0,14735.0,2024,14735.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ROU|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d2cf33cf11819a70,donor,oecd_dac2a,DAC2A|ROU|206|2023,Romania,ROU,,NPL,,,disbursement,,13733.0,14967.0,2024,13733.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ROU|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
5144031d216a100f,donor,oecd_dac2a,DAC2A|KAZ|206|2024,Kazakhstan,KAZ,,NPL,,,disbursement,,2849.0,2849.0,2024,2849.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|KAZ|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
f99338e1687f50c4,donor,oecd_dac2a,DAC2A|KAZ|206|2023,Kazakhstan,KAZ,,NPL,,,disbursement,,1535.0,1571.0,2024,1535.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|KAZ|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
e9aa5752e780d541,donor,oecd_dac2a,DAC2A|KAZ|206|2015,Kazakhstan,KAZ,,NPL,,,disbursement,,200000.0,237022.0,2024,200000.0,USD,current,2015,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|KAZ|206|2015,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
9f49ecf605573ac9,donor,oecd_dac2a,DAC2A|1UN013|206|2023,UNAIDS,1UN013,,NPL,,,disbursement,,275788.0,282372.0,2024,275788.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN013|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d3297b5f3b917fd7,donor,oecd_dac2a,DAC2A|1UN013|206|2024,UNAIDS,1UN013,,NPL,,,disbursement,,240732.0,240732.0,2024,240732.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN013|206|2024,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d67f9c2a116c3ebd,donor,oecd_dac2a,DAC2A|JPN|206|2021,Japan,JPN,,NPL,,,disbursement,,91139383.0,71148532.0,2024,91139383.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|JPN|206|2021,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
a69235387fc9f88f,donor,oecd_dac2a,DAC2A|JPN|206|2020,Japan,JPN,,NPL,,,disbursement,,82689183.0,62657852.0,2024,82689183.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|JPN|206|2020,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
37397ec09360a5ba,donor,oecd_dac2a,DAC2A|JPN|206|2022,Japan,JPN,,NPL,,,disbursement,,146740303.0,136616928.0,2024,146740303.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|JPN|206|2022,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
6bd618ecf14a48b9,donor,oecd_dac2a,DAC2A|JPN|206|2024,Japan,JPN,,NPL,,,disbursement,,65967999.00000001,65967999.00000001,2024,65967999.00000001,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|JPN|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
9a18644294c1ed44,donor,oecd_dac2a,DAC2A|JPN|206|2023,Japan,JPN,,NPL,,,disbursement,,65435682.0,62580313.0,2024,65435682.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|JPN|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
3dbb9845946b50b6,donor,oecd_dac2a,DAC2A|1UN019|206|2015,UNICEF,1UN019,,NPL,,,disbursement,,5825466.0,6903819.0,2024,5825466.0,USD,current,2015,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN019|206|2015,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
4c8792266bb09fe6,donor,oecd_dac2a,DAC2A|LUX|206|2016,Luxembourg,LUX,,NPL,,,disbursement,,2812549.0,3753725.0,2024,2812549.0,USD,current,2016,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|LUX|206|2016,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
09ba4b0d81ac8231,donor,oecd_dac2a,DAC2A|LUX|206|2015,Luxembourg,LUX,,NPL,,,disbursement,,2378199.0,3116017.0,2024,2378199.0,USD,current,2015,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|LUX|206|2015,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
bb7337fcff61c40a,donor,oecd_dac2a,DAC2A|1UN017|206|2024,UNFPA,1UN017,,NPL,,,disbursement,,3476970.0,3476970.0,2024,3476970.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2024,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
6e935e78dd0a22f9,donor,oecd_dac2a,DAC2A|1UN017|206|2023,UNFPA,1UN017,,NPL,,,disbursement,,3822730.0,3913987.0,2024,3822730.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2023,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
62c2ebf275bc66a1,donor,oecd_dac2a,DAC2A|1UN017|206|2022,UNFPA,1UN017,,NPL,,,disbursement,,3717870.0,3996539.0,2024,3717870.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2022,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
e2ef7bb90b357984,donor,oecd_dac2a,DAC2A|1UN017|206|2018,UNFPA,1UN017,,NPL,,,disbursement,,2298310.0,2589849.0,2024,2298310.0,USD,current,2018,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2018,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
f059edd0ab362f3d,donor,oecd_dac2a,DAC2A|1UN017|206|2021,UNFPA,1UN017,,NPL,,,disbursement,,4104050.0,4285026.0,2024,4104050.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2021,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
cd8e0858a7d68be2,donor,oecd_dac2a,DAC2A|1UN017|206|2020,UNFPA,1UN017,,NPL,,,disbursement,,3511770.0,3898605.0,2024,3511770.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2020,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
716e26fbf54c1073,donor,oecd_dac2a,DAC2A|1UN017|206|2019,UNFPA,1UN017,,NPL,,,disbursement,,3118019.0,3568744.0,2024,3118019.0,USD,current,2019,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2019,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
11cf956497a54d5b,donor,oecd_dac2a,DAC2A|1UN017|206|2017,UNFPA,1UN017,,NPL,,,disbursement,,2448466.0,2873137.0,2024,2448466.0,USD,current,2017,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2017,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
a5e52cd859437b45,donor,oecd_dac2a,DAC2A|1UN017|206|2016,UNFPA,1UN017,,NPL,,,disbursement,,3505603.0,4200486.0,2024,3505603.0,USD,current,2016,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN017|206|2016,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
3994e88450884726,donor,oecd_dac2a,DAC2A|PRT|206|2017,Portugal,PRT,,NPL,,,disbursement,,2878.0,3540.0,2024,2878.0,USD,current,2017,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|PRT|206|2017,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
294b36379e12bd0a,donor,oecd_dac2a,DAC2A|PRT|206|2019,Portugal,PRT,,NPL,,,disbursement,,2773.0,3311.0,2024,2773.0,USD,current,2019,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|PRT|206|2019,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
bf58b8cd4ac889c1,donor,oecd_dac2a,DAC2A|1UN004|206|2015,IFAD,1UN004,,NPL,,,disbursement,,2545153.0,3016287.0,2024,2545153.0,USD,current,2015,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN004|206|2015,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
34c3fcd422c9327e,donor,oecd_dac2a,DAC2A|1UN004|206|2016,IFAD,1UN004,,NPL,,,disbursement,,14512815.0,17389553.0,2024,14512815.0,USD,current,2016,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN004|206|2016,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
acd756926b6bec04,donor,oecd_dac2a,DAC2A|SWE|206|2019,Sweden,SWE,,NPL,,,disbursement,,1901435.0,2057287.9999999998,2024,1901435.0,USD,current,2019,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|SWE|206|2019,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
0c69fb77397fff75,donor,oecd_dac2a,DAC2A|SWE|206|2020,Sweden,SWE,,NPL,,,disbursement,,1953670.0,2021694.0,2024,1953670.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|SWE|206|2020,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
aa6366ea20d105d0,donor,oecd_dac2a,DAC2A|SWE|206|2024,Sweden,SWE,,NPL,,,disbursement,,5179610.0,5179610.0,2024,5179610.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|SWE|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
ed379a3594660b13,donor,oecd_dac2a,DAC2A|SWE|206|2023,Sweden,SWE,,NPL,,,disbursement,,6246785.0,6456830.0,2024,6246785.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|SWE|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
609f63b76b3b1b37,donor,oecd_dac2a,DAC2A|SWE|206|2022,Sweden,SWE,,NPL,,,disbursement,,4748994.0,4954053.0,2024,4748994.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|SWE|206|2022,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d8e4a337e19652cc,donor,oecd_dac2a,DAC2A|SWE|206|2021,Sweden,SWE,,NPL,,,disbursement,,5672942.0,5323553.0,2024,5672942.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|SWE|206|2021,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
b17fc2b907f2de07,donor,oecd_dac2a,DAC2A|ESP|206|2018,Spain,ESP,,NPL,,,disbursement,,125840.00000000001,138846.0,2024,125840.00000000001,USD,current,2018,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2018,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
a1b1f5c1e16bc723,donor,oecd_dac2a,DAC2A|ESP|206|2015,Spain,ESP,,NPL,,,disbursement,,1354231.0,1634956.0,2024,1354231.0,USD,current,2015,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2015,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
92de1614b12f1649,donor,oecd_dac2a,DAC2A|ESP|206|2017,Spain,ESP,,NPL,,,disbursement,,60196.0,70364.0,2024,60196.0,USD,current,2017,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2017,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
70738cae348d08f1,donor,oecd_dac2a,DAC2A|ESP|206|2016,Spain,ESP,,NPL,,,disbursement,,127569.99999999999,153920.0,2024,127569.99999999999,USD,current,2016,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ESP|206|2016,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
4e836d7c23cf065b,donor,oecd_dac2a,DAC2A|DEU|206|2022,Germany,DEU,,NPL,,,disbursement,,60925843.0,68931891.0,2024,60925843.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|DEU|206|2022,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
e5fe3d1b7c1dd8a5,donor,oecd_dac2a,DAC2A|DEU|206|2017,Germany,DEU,,NPL,,,disbursement,,44643456.0,54454223.0,2024,44643456.0,USD,current,2017,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|DEU|206|2017,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
b17e2f19129b5966,donor,oecd_dac2a,DAC2A|DEU|206|2018,Germany,DEU,,NPL,,,disbursement,,51639889.0,59056655.0,2024,51639889.0,USD,current,2018,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|DEU|206|2018,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
e82bbb54189034a0,donor,oecd_dac2a,DAC2A|DEU|206|2021,Germany,DEU,,NPL,,,disbursement,,54328303.0,58170511.0,2024,54328303.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|DEU|206|2021,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
80cbd47c40708338,donor,oecd_dac2a,DAC2A|DEU|206|2019,Germany,DEU,,NPL,,,disbursement,,45848005.0,54188426.0,2024,45848005.0,USD,current,2019,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|DEU|206|2019,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
1e4b069e19086eca,donor,oecd_dac2a,DAC2A|DEU|206|2020,Germany,DEU,,NPL,,,disbursement,,57485261.0,65591468.00000001,2024,57485261.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|DEU|206|2020,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
7b85d2f1cd0be453,donor,oecd_dac2a,DAC2A|CHE|206|2022,Switzerland,CHE,,NPL,,,disbursement,,33406354.0,36911843.0,2024,33406354.0,USD,current,2022,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|CHE|206|2022,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
15c3425d41a7cbfb,donor,oecd_dac2a,DAC2A|CHE|206|2023,Switzerland,CHE,,NPL,,,disbursement,,35297099.0,36366895.0,2024,35297099.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|CHE|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
49ff7c0486ba643a,donor,oecd_dac2a,DAC2A|CHE|206|2021,Switzerland,CHE,,NPL,,,disbursement,,46111475.0,50267227.0,2024,46111475.0,USD,current,2021,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|CHE|206|2021,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
9cdd5123ceb23e1b,donor,oecd_dac2a,DAC2A|CHE|206|2024,Switzerland,CHE,,NPL,,,disbursement,,32105367.0,32105367.0,2024,32105367.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|CHE|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
754408475a3a9377,donor,oecd_dac2a,DAC2A|NLD|206|2019,Netherlands,NLD,,NPL,,,disbursement,,53802.0,65239.00000000001,2024,53802.0,USD,current,2019,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|NLD|206|2019,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
37b74c7ff0aa9636,donor,oecd_dac2a,DAC2A|NLD|206|2018,Netherlands,NLD,,NPL,,,disbursement,,66957.0,79328.0,2024,66957.0,USD,current,2018,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|NLD|206|2018,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
6dc3f981dd74d3df,donor,oecd_dac2a,DAC2A|ISR|206|2024,Israel,ISR,,NPL,,,disbursement,,284779.0,284779.0,2024,284779.0,USD,current,2024,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ISR|206|2024,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
6b0f29399f59dc4b,donor,oecd_dac2a,DAC2A|ISR|206|2023,Israel,ISR,,NPL,,,disbursement,,239421.0,251259.0,2024,239421.0,USD,current,2023,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|ISR|206|2023,False,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
ffac3168dc10bb8f,donor,oecd_dac2a,DAC2A|1UN018|206|2019,UNHCR,1UN018,,NPL,,,disbursement,,3235234.0,3702903.0,2024,3235234.0,USD,current,2019,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN018|206|2019,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
cf3824230e151cf6,donor,oecd_dac2a,DAC2A|1UN018|206|2018,UNHCR,1UN018,,NPL,,,disbursement,,3273435.0,3688669.0,2024,3273435.0,USD,current,2018,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN018|206|2018,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
45fd41c12fec9da7,donor,oecd_dac2a,DAC2A|1UN018|206|2020,UNHCR,1UN018,,NPL,,,disbursement,,2340597.0,2598423.0,2024,2340597.0,USD,current,2020,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN018|206|2020,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
d1966b6aa87a23cd,donor,oecd_dac2a,DAC2A|1UN018|206|2015,UNHCR,1UN018,,NPL,,,disbursement,,5057869.0,5994132.0,2024,5057869.0,USD,current,2015,calendar,,,REPORTED,high,2026-06-03.1,DAC2A|1UN018|206|2015,True,True,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,/.NPL...?startPeriod=2015&endPeriod=2024&dimensionAtObservation=AllDimensions",2026-06-03T16:15:28Z,measure 206
