DATAFLOW,DONOR: Donor,RECIPIENT: Recipient,MEASURE: Measure,UNIT_MEASURE: Unit of measure,PRICE_BASE: Price base,TIME_PERIOD: Time period,OBS_VALUE,BASE_PER: Base period,UNIT_MULT: Unit multiplier,FLOW_TYPE: Flow type,OBS_STATUS: Observation status
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,V: Current prices,2020,1.123401,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,V: Current prices,2021,2.299431,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,V: Current prices,2022,1.110227,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,V: Current prices,2023,4.298674,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"206: Official development assistance (ODA), disbursements",USD: US dollar,V: Current prices,2024,2.727271,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2015,4.502392,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2016,1.83555,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2017,1.843706,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2018,1.862659,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2019,2.071827,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2020,1.123401,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2021,2.299431,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2022,1.110227,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2023,4.298674,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"250: ODA, total net excluding debt relief",USD: US dollar,V: Current prices,2024,2.727271,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2015,4.744232,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2016,2.173539,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2017,2.177493,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2018,2.150564,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2019,2.735705,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2020,1.294642,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2021,2.299431,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2022,1.112072,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2023,4.298674,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,240: Gross ODA,USD: US dollar,V: Current prices,2024,2.736872,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2015,4.616673,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2016,1.897973,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2017,1.186864,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2018,1.45354,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2019,1.080295,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2020,1.180938,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2021,1.458379,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2022,1.015813,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2023,4.298674,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"201: ODA grants, disbursements",USD: US dollar,V: Current prices,2024,2.736872,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2015,1.225474,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2016,1.562875,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2017,0.895638,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2018,1.070665,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2019,0.907955,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2020,1.042674,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2021,0.941881,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2022,0.885831,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2023,1.429884,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"207: Technical cooperation, disbursements",USD: US dollar,V: Current prices,2024,1.924231,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2015,0.162,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2016,0.066,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2017,0.066,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2018,0.066,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2019,0.073,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2020,0.039,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2021,0.078,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2022,0.037,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2023,0.145,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,296: ODA per capita,USD: US dollar,V: Current prices,2024,0.092,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2015,3.446275,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2016,0.262131,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2017,0.209694,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2018,0.058218,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2019,0.078361,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2020,0.081481,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2021,0.329352,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2022,0.020412,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2023,0.017993,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,216: Humanitarian aid,USD: US dollar,V: Current prices,2024,0.021631,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2015,0.018,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2016,0.007,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2017,0.006,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2018,0.006,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2019,0.006,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2021,0.006,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2024,0.006,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,V: Current prices,2015,-0.114281,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,V: Current prices,2016,0.034475,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,V: Current prices,2017,0.744864,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,V: Current prices,2018,0.42012,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,V: Current prices,2019,0.991532,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,V: Current prices,2020,-0.042931,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,V: Current prices,2021,0.841052,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"218: ODA Loans, net disbursements",USD: US dollar,V: Current prices,2022,0.096258,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"205: ODA Loans, repayments",USD: US dollar,V: Current prices,2015,-0.24184,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"205: ODA Loans, repayments",USD: US dollar,V: Current prices,2016,-0.241091,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"205: ODA Loans, repayments",USD: US dollar,V: Current prices,2017,-0.245765,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"205: ODA Loans, repayments",USD: US dollar,V: Current prices,2018,-0.276904,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"205: ODA Loans, repayments",USD: US dollar,V: Current prices,2019,-0.663878,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"205: ODA Loans, repayments",USD: US dollar,V: Current prices,2020,-0.156635,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,219: Recoveries on grants,USD: US dollar,V: Current prices,2016,-0.096899,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,219: Recoveries on grants,USD: US dollar,V: Current prices,2017,-0.088022,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,219: Recoveries on grants,USD: US dollar,V: Current prices,2018,-0.011001,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,219: Recoveries on grants,USD: US dollar,V: Current prices,2020,-0.014606,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,219: Recoveries on grants,USD: US dollar,V: Current prices,2022,-0.001844,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,219: Recoveries on grants,USD: US dollar,V: Current prices,2024,-0.009601,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,204: Gross ODA Loans,USD: US dollar,V: Current prices,2015,0.127558,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,204: Gross ODA Loans,USD: US dollar,V: Current prices,2016,0.275566,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,204: Gross ODA Loans,USD: US dollar,V: Current prices,2017,0.990629,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,204: Gross ODA Loans,USD: US dollar,V: Current prices,2018,0.697024,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,204: Gross ODA Loans,USD: US dollar,V: Current prices,2019,1.65541,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,204: Gross ODA Loans,USD: US dollar,V: Current prices,2020,0.113704,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,204: Gross ODA Loans,USD: US dollar,V: Current prices,2021,0.841052,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,204: Gross ODA Loans,USD: US dollar,V: Current prices,2022,0.096258,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,V: Current prices,2015,0.127558,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,V: Current prices,2016,0.275566,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,V: Current prices,2017,0.990629,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,V: Current prices,2018,0.67743,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,V: Current prices,2019,1.235592,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,V: Current prices,2020,0.113704,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,V: Current prices,2021,0.841052,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,V: Current prices,2022,0.096258,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2020,0.003,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2022,0.003,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2015,5.24,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2016,6.2,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2017,6.52,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2018,9.47,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2019,8.113032,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2020,6.229288,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2021,9.677998,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2022,4.409675,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2023,4.634075,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,106: Imputed multilateral ODA,USD: US dollar,V: Current prices,2024,4.376836,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),AUT: Austria,NPL: Nepal,286: ODA as percent of recipient GNI,USD: US dollar,V: Current prices,2023,0.01,,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),FIN: Finland,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,Q: Constant prices,2015,0.318104,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),FIN: Finland,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,Q: Constant prices,2016,0.419994,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),FIN: Finland,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,Q: Constant prices,2017,1.961155,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),FIN: Finland,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,Q: Constant prices,2018,2.386532,2024,6: Millions,D: Disbursements,A: Normal value
OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.5),FIN: Finland,NPL: Nepal,"217: ODA Loans, equity investment",USD: US dollar,Q: Constant prices,2019,2.085823,2024,6: Millions,D: Disbursements,A: Normal value
